obs_date,sat_date,NDVI,TCB,TCG,TCW,status
25-03-16,12-03-16,1311,7648,148,-3446,0
25-03-16,05-04-16,3496,3643,615,-1860,0
07-10-15,04-10-15,1063,4362,39,-1633,0
25-03-16,13-03-16,2558,4512,510,-1818,0
25-03-16,13-03-16,1434,5158,161,-2104,0
25-03-16,05-04-16,2175,3646,276,-1483,0
07-10-15,04-10-15,3760,4477,1074,-1554,0
25-03-16,05-04-16,1890,3697,153,-1817,0
25-03-16,05-04-16,2460,3214,329,-1188,0
07-10-15,04-10-15,2444,3178,380,-1230,0
07-10-15,04-10-15,1642,4556,198,-1984,0
25-03-16,06-04-16,3115,3588,608,-1183,0
07-10-15,04-10-15,1101,4565,9,-1877,0
25-03-16,06-04-16,3473,3468,677,-1414,0
25-03-16,13-03-16,2168,5062,438,-2070,0
25-03-16,05-04-16,2051,3324,282,-1337,0
07-10-15,04-10-15,1038,4857,25,-1980,0
25-03-16,05-04-16,1986,3457,181,-1740,0
25-03-16,13-03-16,2543,3770,353,-1684,0
30-08-06,02-09-06,1684,2917,-36,-2222,0
30-08-06,03-09-06,1591,4610,56,-2580,0
01-09-14,24-08-14,1967,4375,206,-2619,0
30-08-06,03-09-06,853,3911,-94,-2002,0
02-09-13,05-09-13,3052,2888,380,-1874,0
12-06-05,04-06-05,2686,4200,454,-2317,0
12-06-05,04-06-05,3539,3937,649,-2038,0
01-09-14,02-09-14,2441,4415,400,-2565,0
12-06-06,11-06-06,2392,4125,381,-2306,0
12-06-06,11-06-06,2259,3616,222,-2211,0
12-06-06,19-06-06,5679,2565,988,-921,0
12-06-06,11-06-06,3121,3990,555,-2074,0
12-06-06,19-06-06,2598,3773,383,-1725,0
12-06-06,11-06-06,2509,4838,478,-2688,0
12-06-06,11-06-06,2210,3300,219,-1673,0
12-06-06,11-06-06,1341,5281,7,-3076,0
12-06-06,11-06-06,7278,2582,1595,-484,0
12-06-06,11-06-06,3715,3191,563,-1744,0
12-06-06,19-06-06,3338,3838,524,-2255,0
12-06-06,19-06-06,2739,3429,295,-2062,0
12-06-06,19-06-06,3182,3041,386,-1749,0
12-06-06,11-06-06,4636,3374,905,-1546,0
14-05-06,03-05-06,3325,3215,507,-1544,0
12-06-06,11-06-06,4747,3952,1172,-1794,0
12-06-06,19-06-06,2164,3682,222,-1971,0
12-06-06,11-06-06,2817,2664,216,-1756,0
12-06-06,11-06-06,2776,3024,282,-1871,0
12-06-06,19-06-06,2486,3284,217,-1857,0
12-06-06,19-06-06,2689,4202,465,-1939,0
12-06-06,19-06-06,3983,3288,787,-1169,0
12-06-06,19-06-06,2820,3487,287,-2191,0
12-06-06,11-06-06,2742,2927,291,-1366,0
12-06-06,11-06-06,3091,4274,621,-2070,0
12-06-06,11-06-06,2797,2999,282,-1847,0
12-06-06,11-06-06,3479,3376,521,-1972,0
12-06-06,19-06-06,2816,3311,320,-1930,0
12-06-06,19-06-06,2241,4482,289,-2244,0
01-03-16,03-03-16,953,3805,25,-1368,0
01-03-16,04-03-16,5166,3290,1277,-802,0
01-03-16,04-03-16,5955,2841,1400,-600,0
01-03-16,04-03-16,6511,3155,1675,-680,0
01-03-16,04-03-16,893,3873,-12,-1287,0
01-03-16,04-03-16,1836,2974,57,-1517,0
01-03-16,03-03-16,931,8154,-82,-3757,0
01-03-16,04-03-16,1582,6772,286,-3268,0
01-03-16,25-02-16,6122,3290,1589,-846,0
01-03-16,25-02-16,1766,6360,314,-3257,0
01-03-16,04-03-16,2977,3745,445,-2375,0
01-03-16,25-02-16,7180,3391,2183,-513,0
01-03-16,03-03-16,899,4038,-60,-1639,0
01-03-16,04-03-16,784,6950,-174,-3248,0
01-03-16,25-02-16,1220,5679,-70,-2746,0
01-03-16,25-02-16,1486,5096,170,-2326,0
01-03-16,04-03-16,883,5344,-108,-2245,0
01-03-16,04-03-16,8379,3968,3310,-301,0
03-03-16,04-03-16,597,3564,-156,-1263,0
01-03-16,04-03-16,4956,3012,1060,-757,0
13-10-15,09-10-15,767,9262,-210,-3597,0
17-10-15,08-10-15,882,6861,-33,-2836,0
08-03-16,28-02-16,3266,4281,695,-2281,0
13-10-15,16-10-15,1425,4387,137,-2105,0
29-10-15,24-10-15,989,7167,-185,-4223,0
13-10-15,16-10-15,1406,6703,180,-3324,0
26-10-15,24-10-15,1298,5574,190,-2850,0
15-10-15,17-10-15,560,7660,-295,-2778,0
13-10-15,16-10-15,1469,7108,158,-3692,0
29-10-15,24-10-15,1522,5003,308,-2441,0
13-10-15,08-10-15,877,7167,-56,-3528,0
12-10-13,18-10-13,856,7199,-162,-3374,0
16-09-14,20-09-14,437,6061,-340,-2505,0
13-10-15,09-10-15,833,8004,-151,-3047,0
15-10-15,17-10-15,383,6870,-437,-2625,0
13-10-15,16-10-15,1218,5235,58,-2588,0
13-10-15,16-10-15,1215,4273,126,-1619,0
13-10-15,09-10-15,874,6404,-96,-2724,0
22-09-10,17-09-10,1206,5538,-27,-3396,0
22-09-10,17-09-10,771,7052,-146,-3732,0
22-09-10,24-09-10,846,5883,-177,-3081,0
22-09-10,24-09-10,769,6801,-143,-3317,0
09-09-14,12-09-14,1144,3706,25,-1639,0
18-09-13,17-09-13,1305,7142,200,-2815,0
23-10-14,29-10-14,1784,3992,234,-1746,0
04-10-14,05-10-14,1192,4554,2,-1971,0
18-09-13,17-09-13,995,7483,41,-2863,0
22-09-10,24-09-10,1129,5122,82,-2607,0
09-09-14,12-09-14,955,7039,-84,-3213,0
09-10-18,01-10-18,2499,5362,584,-3063,0
22-09-10,24-09-10,1424,5042,99,-2417,0
09-10-14,13-10-14,2662,4801,624,-2352,0
09-09-14,12-09-14,493,7060,-391,-3571,0
19-09-16,17-09-16,1267,7049,244,-3138,0
22-09-10,03-10-10,1163,5189,3,-2793,0
09-09-14,12-09-14,1084,6702,55,-3007,0
09-09-14,11-09-14,1132,6752,-7,-3170,0
18-09-13,17-09-13,2025,6311,539,-2684,0
18-09-13,16-09-13,812,5853,-87,-2646,0
22-08-05,18-08-05,1416,4733,100,-2332,0
22-08-05,03-09-05,1589,2753,125,-1132,0
22-08-05,03-09-05,538,3815,-133,-1294,0
17-03-16,25-03-16,5572,4074,1618,-1295,0
18-09-13,17-09-13,6610,3575,1986,-690,0
18-09-13,17-09-13,1692,7086,311,-3659,0
22-08-05,18-08-05,1656,5308,211,-2715,0
22-09-10,02-10-10,1136,5771,-78,-3425,0
09-09-14,11-09-14,888,8385,-135,-3728,0
22-09-10,24-09-10,768,5209,-135,-2636,0
22-09-10,24-09-10,1057,5438,-111,-3223,0
09-09-14,12-09-14,871,7210,-111,-3270,0
09-09-14,12-09-14,687,8812,-198,-3880,0
22-09-10,24-09-10,3041,4516,923,-1315,0
22-09-10,24-09-10,1023,6147,-85,-3401,0
09-09-14,12-09-14,597,7481,-324,-3633,0
22-09-10,24-09-10,462,7372,-358,-3360,0
22-09-10,24-09-10,727,5595,-217,-3007,0
22-09-10,24-09-10,865,5651,-165,-3336,0
22-09-10,24-09-10,1464,5577,214,-2344,0
22-09-10,24-09-10,984,5287,-87,-2979,0
09-10-14,14-10-14,1402,5582,32,-3065,0
09-09-14,12-09-14,627,6241,-238,-2687,0
09-09-14,11-09-14,1018,7797,-90,-3835,0
22-09-10,02-10-10,783,4074,-113,-1972,0
22-09-10,24-09-10,1088,4697,1,-2052,0
22-09-10,17-09-10,978,5741,-150,-3181,0
22-09-10,24-09-10,657,6306,-260,-3320,0
09-09-14,12-09-14,1182,5943,82,-2605,0
22-09-10,02-10-10,2988,5411,890,-2563,0
09-09-14,12-09-14,396,7507,-466,-3548,0
09-09-14,12-09-14,753,7652,-306,-3882,0
22-09-10,17-09-10,652,5597,-190,-2843,0
14-09-14,12-09-14,808,7773,-133,-3413,0
22-09-10,17-09-10,727,7769,-233,-3624,0
09-09-14,12-09-14,1138,6238,9,-3065,0
22-09-10,24-09-10,692,5247,-209,-2616,0
21-03-16,25-03-16,972,4697,-124,-2127,0
21-03-16,25-03-16,5712,3739,1593,-1243,0
21-03-16,25-03-16,3199,6408,1006,-2662,0
21-03-16,26-03-16,6855,3913,2066,-1345,0
27-03-00,21-03-00,1290,4535,-83,-2293,0
21-03-16,25-03-16,3214,2470,402,-940,0
27-03-00,21-03-00,-706,663,-167,179,0
21-03-16,25-03-16,1513,5583,147,-2510,0
21-03-16,09-03-16,2185,5334,356,-2460,0
06-09-01,10-09-01,2473,3422,262,-1986,0
23-03-16,26-03-16,3957,3743,761,-2003,0
06-09-01,10-09-01,929,4628,-82,-2522,0
23-03-16,26-03-16,4934,3048,898,-1620,0
06-09-01,10-09-01,1480,3868,61,-2062,0
23-03-16,26-03-16,3992,3948,771,-2202,0
23-03-16,26-03-16,5165,3325,1037,-1736,0
06-09-01,10-09-01,1363,5031,123,-2597,0
06-09-01,10-09-01,3195,4271,677,-2208,0
06-09-01,10-09-01,959,5894,-80,-3146,0
23-03-16,19-03-16,2887,4155,457,-2365,0
23-03-16,26-03-16,4073,3827,818,-2037,0
06-09-01,10-09-01,4072,3666,880,-1493,0
06-09-01,10-09-01,1094,4956,-83,-2698,0
23-03-16,26-03-16,2889,4232,485,-2435,0
06-09-01,01-09-01,1142,5808,54,-2794,0
23-03-16,26-03-16,3919,3747,791,-1857,0
23-03-16,19-03-16,5631,3529,1128,-2078,0
24-03-16,26-03-16,3029,3763,483,-2032,0
06-09-01,10-09-01,1910,4957,338,-2432,0
11-06-06,11-06-06,1742,4355,110,-2588,0
26-03-16,10-04-16,1527,4050,55,-2087,0
26-03-16,26-03-16,1723,3708,101,-2023,0
26-03-16,10-04-16,1362,4719,-84,-2540,0
11-06-06,11-06-06,1343,4570,85,-1908,0
11-06-06,09-06-06,1972,3847,192,-2297,0
26-03-16,10-04-16,2152,2604,69,-1724,0
26-03-16,26-03-16,1689,3439,148,-1622,0
26-03-16,02-04-16,2294,3427,196,-2202,0
11-06-06,09-06-06,1797,4264,174,-2447,0
26-03-16,03-04-16,946,1938,-54,-734,0
26-03-16,26-03-16,1542,3521,112,-1634,0
26-03-16,26-03-16,1796,3303,88,-2079,0
26-03-16,26-03-16,1600,2653,102,-1167,0
26-03-16,10-04-16,2473,2770,234,-1455,0
26-03-16,10-04-16,2037,3321,100,-2184,0
26-03-16,10-04-16,1657,3105,-5,-2218,0
26-03-16,26-03-16,1778,2795,63,-1704,0
11-06-06,19-06-06,1425,4510,-4,-2602,0
11-06-06,11-06-06,1351,5365,37,-2808,0
28-03-16,11-04-16,2886,2675,315,-1384,0
28-03-16,03-04-16,1835,3013,22,-1962,0
26-03-16,02-04-16,2335,1214,89,-629,0
26-03-16,10-04-16,1634,3768,-15,-2510,0
26-03-16,26-03-16,1828,3048,141,-1549,0
26-03-16,10-04-16,2097,3281,178,-1747,0
26-03-16,10-04-16,2228,1803,36,-1036,0
26-03-16,10-04-16,1059,5951,-234,-3100,0
28-03-16,10-04-16,1442,4866,-118,-3771,0
26-03-16,10-04-16,2210,3296,46,-2489,0
26-03-16,10-04-16,2054,3234,65,-1947,0
28-03-16,10-04-16,1104,6486,-213,-3187,0
26-03-16,02-04-16,2322,3123,326,-1545,0
11-06-06,11-06-06,1317,5467,62,-2900,0
26-03-16,26-03-16,1343,1972,47,-856,0
26-03-16,26-03-16,1491,2768,54,-1455,0
26-03-16,10-04-16,2434,2922,227,-1617,0
26-03-16,26-03-16,1793,3563,147,-1724,0
26-03-16,10-04-16,1905,3037,146,-1647,0
26-03-16,10-04-16,2348,2958,178,-1821,0
26-03-16,10-04-16,2043,3039,104,-1966,0
28-03-16,26-03-16,1827,3307,130,-1877,0
26-03-16,26-03-16,1714,2615,38,-1559,0
11-06-06,11-06-06,2011,4157,244,-2260,0
26-03-16,10-04-16,1767,3070,60,-1952,0
28-03-16,26-03-16,1366,3625,55,-2010,0
28-03-16,26-03-16,1822,2929,143,-1414,0
26-03-16,26-03-16,2075,2954,179,-1619,0
28-03-16,03-04-16,1277,2798,-46,-1537,0
26-03-16,10-04-16,1498,2942,10,-1740,0
26-03-16,10-04-16,2314,2980,221,-1688,0
26-03-16,03-04-16,1237,5040,5,-2410,0
26-03-16,10-04-16,1714,4230,95,-2118,0
26-03-16,10-04-16,2339,3416,236,-1785,0
11-06-06,11-06-06,1593,5548,173,-2847,0
26-03-16,26-03-16,1935,2845,73,-1932,0
06-04-16,26-03-16,1917,3116,103,-1948,0
26-03-16,10-04-16,2059,3032,93,-1959,0
26-03-16,26-03-16,1648,3679,115,-1743,0
11-06-06,19-06-06,1682,4753,102,-2258,0
11-06-06,19-06-06,1684,5082,167,-2741,0
26-03-16,26-03-16,1763,2972,45,-1902,0
28-03-16,26-03-16,1675,2875,41,-1749,0
26-03-16,10-04-16,1877,3493,61,-1872,0
26-03-16,26-03-16,1789,3452,67,-2113,0
26-03-16,10-04-16,2352,3066,151,-2074,0
26-03-16,03-04-16,1399,3915,-10,-1932,0
26-03-16,10-04-16,2010,3286,94,-2073,0
26-03-16,26-03-16,1649,3384,135,-1485,0
26-03-16,02-04-16,3401,2957,411,-1798,0
18-05-01,24-05-01,2867,3488,397,-2052,0
03-09-16,15-09-16,1727,5743,99,-3083,0
03-09-16,07-09-16,3343,3665,539,-2449,0
25-05-96,27-05-96,1581,2972,-66,-2086,0
25-05-96,27-05-96,2215,3959,223,-1923,0
25-05-96,27-05-96,4571,4028,996,-2344,0
25-05-96,27-05-96,1505,3247,-136,-2397,0
03-09-16,06-09-16,1716,980,29,-366,0
25-05-96,27-05-96,1656,3639,-21,-2529,0
25-05-96,27-05-96,4380,3587,879,-1711,0
03-09-16,30-08-16,1866,5026,332,-2774,0
25-05-96,27-05-96,4200,3927,828,-2240,0
17-07-11,16-07-11,3969,3661,646,-2491,0
25-05-96,27-05-96,3881,4081,732,-1971,0
25-05-96,27-05-96,3033,3589,389,-2223,0
17-07-11,16-07-11,5892,3307,1267,-1602,0
25-05-96,27-05-96,1391,3697,-124,-2599,0
02-06-15,01-06-15,2315,4602,335,-2636,0
17-07-11,17-07-11,6570,3406,1749,-1014,0
25-05-96,27-05-96,4088,3145,633,-1839,0
25-05-96,27-05-96,4647,3344,829,-1989,0
17-07-11,16-07-11,6392,2977,1311,-1478,0
25-05-96,27-05-96,1539,4344,-60,-2563,0
05-09-16,07-09-16,6188,2874,1428,-834,0
11-09-10,14-09-10,1333,4565,28,-2428,0
02-05-14,04-05-14,1768,3847,84,-2509,0
25-05-96,27-05-96,1258,2941,-75,-2028,0
25-05-96,27-05-96,1449,3718,-105,-2610,0
25-05-96,27-05-96,2285,4968,355,-2892,0
17-07-11,16-07-11,6546,3165,1461,-1455,0
25-05-96,27-05-96,1332,3235,-85,-2329,0
17-07-11,16-07-11,4571,3234,739,-2211,0
11-09-10,14-09-10,4458,3346,918,-1605,0
25-05-96,27-05-96,1523,3072,-110,-2382,0
25-05-96,27-05-96,3415,3571,454,-2292,0
11-09-10,14-09-10,1466,3364,-24,-2239,0
25-05-96,27-05-96,1601,4281,38,-2573,0
03-09-16,30-08-16,6762,3488,1818,-1347,0
18-05-01,24-05-01,3662,2893,475,-1898,0
25-05-96,27-05-96,4964,3505,955,-2091,0
25-05-96,27-05-96,3266,3612,537,-1853,0
25-05-96,27-05-96,1653,3739,-18,-2599,0
25-05-96,27-05-96,1421,3145,-106,-1972,0
17-07-11,16-07-11,7449,2846,1660,-1092,0
25-05-96,27-05-96,2334,3320,163,-2231,0
03-09-16,22-08-16,2669,2937,455,-1325,0
17-07-11,16-07-11,7172,3347,1837,-1321,0
18-05-01,24-05-01,1739,3981,-6,-2886,0
01-03-16,04-03-16,196,2098,-71,432,0
01-03-16,04-03-16,3829,3416,822,-1085,0
01-03-16,03-03-16,1016,5685,-90,-3026,0
01-03-16,25-02-16,7953,3060,2318,-422,0
01-03-16,25-02-16,1165,6958,-31,-3545,0
01-03-16,04-03-16,4172,3324,813,-1465,0
01-03-16,03-03-16,1170,5022,95,-2229,0
01-03-16,25-02-16,3748,3994,867,-1577,0
01-03-16,24-02-16,826,6079,-277,-3689,0
01-03-16,04-03-16,569,6529,-376,-2871,0
09-03-17,07-03-17,692,7249,-131,-3053,0
09-03-17,06-03-17,950,8860,-51,-3370,0
09-03-17,15-03-17,1145,7536,20,-3528,0
09-03-17,26-02-17,969,6591,-12,-3290,0
09-03-17,07-03-17,515,5029,-168,-1406,0
09-03-17,06-03-17,1464,5826,224,-2672,0
09-03-17,07-03-17,404,7103,-355,-3074,0
09-03-17,06-03-17,585,3791,-168,-1419,0
09-03-17,15-03-17,3710,3230,778,-914,0
09-03-17,26-02-17,1335,7897,119,-4184,0
09-03-17,06-03-17,1117,3626,-58,-1670,0
09-03-17,07-03-17,554,5816,-193,-2507,0
09-03-17,07-03-17,619,5265,-232,-2026,0
12-10-13,18-10-13,811,6493,-172,-3309,0
29-10-15,24-10-15,1181,3962,38,-1861,0
13-10-15,16-10-15,1393,7177,129,-3771,0
13-10-15,16-10-15,1333,4367,37,-2215,0
13-10-15,08-10-15,977,6813,-69,-3350,0
22-10-15,24-10-15,1271,6297,214,-3022,0
13-10-15,16-10-15,1304,5781,152,-2277,0
13-10-15,09-10-15,802,8800,-166,-3627,0
12-10-13,18-10-13,1205,4971,91,-1921,0
22-09-10,24-09-10,609,5558,-250,-2832,0
13-10-15,16-10-15,1105,5215,1,-2432,0
09-09-14,11-09-14,733,6732,-196,-2738,0
13-10-15,09-10-15,956,8546,-81,-3325,0
29-10-15,24-10-15,1248,4660,119,-2383,0
13-10-15,09-10-15,824,8008,-140,-3403,0
13-10-15,16-10-15,1216,5082,78,-2254,0
08-03-16,29-02-16,2246,4700,393,-1748,0
09-09-14,11-09-14,803,7636,-207,-3491,0
08-03-16,08-03-16,2837,2866,405,-1269,0
13-10-15,16-10-15,1379,5899,180,-2884,0
13-10-15,09-10-15,872,8550,-152,-3735,0
29-10-15,24-10-15,947,6565,-17,-3022,0
08-03-16,08-03-16,3013,4867,689,-2584,0
13-10-15,09-10-15,830,8792,-171,-3170,0
13-10-15,08-10-15,645,7311,-183,-3170,0
13-10-15,09-10-15,907,8388,-143,-3619,0
25-03-17,28-03-17,3651,2961,523,-1484,0
25-03-17,06-04-17,1533,3329,147,-1336,0
25-03-17,28-03-17,4563,2906,770,-1387,0
25-03-17,13-03-17,3420,3339,581,-2202,0
25-03-17,13-03-17,765,8340,-427,-2207,0
25-03-17,06-04-17,3559,3015,580,-1021,0
25-03-17,28-03-17,2517,2886,257,-1534,0
09-03-17,07-03-17,3947,3847,937,-1099,0
09-03-17,06-03-17,1221,6514,-132,-3827,0
01-03-16,03-03-16,6892,3453,2118,-595,0
09-03-17,07-03-17,4306,3756,1053,-810,0
09-03-17,15-03-17,1618,7208,250,-3461,0
01-03-16,04-03-16,-941,2466,-354,42,0
09-03-17,15-03-17,6760,3732,2159,-687,0
09-03-17,07-03-17,345,8314,-483,-3599,0
13-10-15,08-10-15,877,6266,-59,-2808,0
15-10-15,09-10-15,614,6857,-277,-2777,0
13-10-15,09-10-15,913,7261,-79,-3051,0
26-10-15,24-10-15,797,6972,-86,-3509,0
11-09-14,11-09-14,714,8516,-270,-3714,0
13-10-15,09-10-15,1123,6415,10,-2880,0
13-10-15,09-10-15,809,8761,-193,-3290,0
15-10-15,17-10-15,425,8344,-385,-2738,0
13-10-15,08-10-15,814,7378,-91,-3377,0
02-10-14,05-10-14,447,7413,-365,-3352,0
26-03-16,10-04-16,2599,3194,277,-1711,0
07-04-16,11-04-16,2314,2945,163,-1860,0
26-03-16,10-04-16,2758,2592,241,-1559,0
07-04-16,10-04-16,1927,3601,186,-1682,0
26-03-16,10-04-16,2407,2903,151,-2040,0
26-03-16,10-04-16,2315,3163,159,-1978,0
04-04-16,11-04-16,2524,3091,281,-1642,0
26-03-16,26-03-16,1962,3393,130,-1998,0
26-03-16,10-04-16,2721,2569,243,-1510,0
07-04-16,11-04-16,2743,2950,309,-1587,0
09-04-16,11-04-16,2334,3282,267,-1663,0
07-04-16,11-04-16,2751,2968,337,-1558,0
26-03-16,10-04-16,1947,3063,107,-1846,0
26-03-16,10-04-16,1247,4322,-69,-2404,0
26-03-16,10-04-16,2153,2824,92,-1939,0
28-03-16,11-04-16,2457,2591,182,-1431,0
09-04-16,03-04-16,1226,3114,-91,-1796,0
26-03-16,26-03-16,2380,2596,194,-1358,0
12-06-06,19-06-06,95,688,-119,106,0
12-06-06,11-06-06,2941,3105,375,-1523,0
12-06-06,11-06-06,3850,3356,647,-1641,0
01-09-11,05-09-11,2289,3413,255,-1747,0
12-06-06,19-06-06,4076,3346,730,-1599,0
01-09-11,05-09-11,3000,3487,364,-2253,0
12-06-06,19-06-06,4771,3261,963,-1436,0
12-06-06,11-06-06,2795,3843,381,-2280,0
12-06-06,11-06-06,2907,3117,382,-1083,0
12-06-06,11-06-06,7294,2722,1707,-567,0
12-06-06,11-06-06,1603,4156,139,-1989,0
12-06-06,11-06-06,2966,3787,429,-2254,0
12-06-06,11-06-06,2959,3952,504,-2214,0
12-06-06,11-06-06,3568,3575,581,-2052,0
12-06-06,19-06-06,3478,3284,457,-1880,0
14-05-06,10-05-06,3477,2903,429,-1691,0
12-06-06,19-06-06,2375,3936,335,-2144,0
12-06-06,11-06-06,3635,3078,539,-1503,0
12-06-06,11-06-06,2934,3788,403,-2275,0
05-09-10,02-09-10,1681,3108,61,-1879,0
12-06-06,19-06-06,2977,3709,437,-2045,0
01-09-11,05-09-11,3517,3202,568,-1645,0
12-06-06,11-06-06,3474,3423,510,-2128,0
12-06-06,11-06-06,4212,3865,931,-1655,0
12-06-06,11-06-06,2916,3638,437,-2019,0
09-03-17,27-02-17,5655,4445,1967,-1250,0
09-03-17,26-02-17,609,4831,-190,-1782,0
09-03-17,26-02-17,1101,5632,80,-2503,0
09-03-17,26-02-17,432,7500,-317,-2552,0
09-03-17,07-03-17,693,5978,-219,-2769,0
09-03-17,06-03-17,899,2511,-28,-871,0
09-03-17,06-03-17,1276,6449,-144,-4201,0
09-03-17,06-03-17,1344,7180,160,-3114,0
09-03-17,07-03-17,5923,4115,1913,-946,0
01-03-16,25-02-16,4536,2928,869,-885,0
09-03-17,15-03-17,6293,3787,2023,-692,0
09-03-17,06-03-17,1734,5124,297,-2279,0
09-03-17,06-03-17,1370,8513,145,-4029,0
09-03-17,06-03-17,1269,3244,44,-1784,0
01-03-16,25-02-16,6973,3628,2179,-683,0
01-03-16,25-02-16,2878,4617,669,-1925,0
09-03-17,07-03-17,374,8270,-512,-3624,0
01-03-16,25-02-16,6208,3125,1519,-798,0
09-03-17,15-03-17,1185,6941,-32,-3367,0
09-03-17,07-03-17,5533,4028,1632,-1048,0
09-03-17,15-03-17,1250,7978,204,-2966,0
09-03-17,15-03-17,2391,5806,605,-2218,0
09-03-17,07-03-17,275,8456,-530,-3625,0
09-03-17,07-03-17,2707,3693,445,-1156,0
13-10-15,08-10-15,854,6605,-113,-2978,0
13-10-15,16-10-15,1109,6839,37,-3137,0
14-03-17,11-03-17,1257,5651,21,-2857,0
14-03-17,11-03-17,3670,4002,625,-2500,0
08-03-16,29-02-16,4106,4607,1099,-1676,0
14-03-17,11-03-17,4017,3454,721,-1810,0
13-10-15,16-10-15,1107,5177,-16,-2543,0
13-10-15,16-10-15,1461,5193,92,-2847,0
13-10-15,09-10-15,954,8093,-117,-3515,0
14-03-17,11-03-17,3603,5905,1028,-3177,0
12-10-13,10-10-13,1167,7179,59,-3158,0
13-10-15,16-10-15,1154,3453,64,-1246,0
13-10-15,16-10-15,2090,6486,559,-2872,0
12-10-13,18-10-13,752,6749,-105,-3034,0
13-10-15,16-10-15,1151,6476,89,-3081,0
16-09-14,12-09-14,368,7168,-418,-2974,0
13-10-15,16-10-15,1285,7213,141,-3486,0
22-09-10,24-09-10,643,4975,-184,-2462,0
21-03-16,25-03-16,4645,4299,1174,-2082,0
26-03-17,11-03-17,2240,3015,107,-1996,0
21-03-16,25-03-16,1573,3850,36,-2050,0
21-03-16,26-03-16,3087,5126,780,-2132,0
26-03-17,28-03-17,2134,3208,168,-1674,0
26-03-17,28-03-17,1658,3207,25,-1793,0
25-03-17,28-03-17,3061,2855,379,-1418,0
26-03-17,28-03-17,2243,3216,204,-1610,0
26-03-17,28-03-17,2861,2991,273,-1833,0
21-03-16,25-03-16,1931,4191,222,-2069,0
04-04-17,06-04-17,2098,3979,187,-2114,0
04-04-17,06-04-17,1242,4186,29,-2333,0
04-04-17,28-03-17,1365,3090,17,-1782,0
23-03-16,26-03-16,4101,3232,707,-1705,0
25-03-17,13-03-17,2039,4082,222,-2107,0
04-04-17,06-04-17,-1321,306,-91,87,0
04-04-17,06-04-17,2267,3338,321,-1378,0
25-03-17,28-03-17,3697,3326,622,-1862,0
23-03-16,26-03-16,2248,4740,380,-2311,0
27-08-04,15-08-04,-5647,1036,-552,401,0
27-08-04,22-08-04,1937,875,68,-194,0
27-08-04,07-09-04,2192,3070,155,-2098,0
27-08-04,22-08-04,2664,3736,500,-1943,0
27-08-04,22-08-04,3288,2877,454,-1803,0
27-08-04,22-08-04,1932,2997,58,-2258,0
27-08-04,22-08-04,1644,3328,32,-2220,0
27-08-04,22-08-04,2676,3703,322,-2529,0
27-08-04,22-08-04,1426,3685,38,-2287,0
27-08-04,22-08-04,2731,3916,334,-2707,0
27-08-04,22-08-04,1177,3685,-121,-2532,0
17-09-14,18-09-14,2764,4289,542,-2523,0
08-08-04,22-08-04,1956,4122,207,-2429,0
27-08-04,22-08-04,2728,2577,161,-1943,0
08-08-04,13-08-04,-4938,615,-307,188,0
27-08-04,22-08-04,1562,4027,104,-2314,0
27-08-04,22-08-04,1779,3349,42,-2375,0
27-08-04,22-08-04,1560,4146,104,-2408,0
27-08-04,22-08-04,-622,386,-68,25,0
27-08-04,22-08-04,2205,3069,134,-2132,0
27-08-04,22-08-04,2495,3598,403,-1834,0
27-08-04,22-08-04,2508,4915,518,-2107,0
27-08-04,22-08-04,2011,3438,173,-2220,0
27-08-04,22-08-04,1297,5053,168,-2363,0
06-03-18,09-03-18,709,5132,-209,-2386,0
06-03-18,08-03-18,888,7564,-183,-3305,0
06-03-18,08-03-18,706,7505,-185,-3987,0
06-03-18,07-03-18,1004,1953,-40,-900,0
06-03-18,08-03-18,533,8164,-387,-3827,0
06-03-18,08-03-18,574,8056,-321,-3646,0
06-03-18,08-03-18,663,7320,-271,-2903,0
06-03-18,16-03-18,903,6414,-172,-3117,0
06-03-18,08-03-18,370,6598,-451,-3354,0
06-03-18,16-03-18,1031,6701,13,-3589,0
13-10-15,09-10-15,880,9380,-83,-3950,0
09-09-14,11-09-14,440,5751,-312,-2389,0
15-10-15,09-10-15,954,6369,-108,-3048,0
13-10-15,09-10-15,1025,6271,-80,-3026,0
11-09-14,11-09-14,703,6514,-219,-2943,0
15-10-15,08-10-15,654,8232,-246,-3362,0
15-10-15,17-10-15,605,7182,-247,-2529,0
09-09-14,11-09-14,800,5536,-173,-2205,0
13-10-15,09-10-15,1023,6577,-50,-3034,0
13-10-15,09-10-15,872,7538,-124,-3383,0
23-10-16,27-10-16,829,8234,-148,-3226,0
13-10-15,09-10-15,963,7816,-94,-3524,0
16-09-14,12-09-14,451,6754,-344,-2877,0
17-10-15,09-10-15,710,7120,-218,-2870,0
08-03-18,08-03-18,365,6756,-414,-2162,0
13-10-15,09-10-15,822,7827,-164,-3110,0
08-03-18,23-03-18,1109,6592,-4,-3150,0
25-10-16,27-10-16,1050,5813,-88,-3057,0
13-10-15,09-10-15,853,7181,-112,-3098,0
13-10-15,09-10-15,995,6695,-64,-3116,0
23-10-16,27-10-16,668,2956,-51,-1128,0
17-10-15,17-10-15,452,7391,-395,-2870,0
13-10-15,09-10-15,723,7996,-218,-3001,0
09-09-14,11-09-14,399,5853,-368,-2443,0
